GeneID	TISSUE_001	TISSUE_002	TISSUE_003	TISSUE_004	TISSUE_005	TISSUE_006	TISSUE_007	TISSUE_008	TISSUE_009	TISSUE_010	TISSUE_011	TISSUE_012	TISSUE_013	TISSUE_014	TISSUE_015	TISSUE_016	TISSUE_017	TISSUE_018	TISSUE_019	TISSUE_020	TISSUE_021	TISSUE_022	TISSUE_023	TISSUE_024	TISSUE_025	TISSUE_026	TISSUE_027	TISSUE_028	TISSUE_029	TISSUE_030	TISSUE_031	TISSUE_032	TISSUE_033	TISSUE_034	TISSUE_035	TISSUE_036	TISSUE_037	TISSUE_038	TISSUE_039	TISSUE_040	TISSUE_041	TISSUE_042	TISSUE_043	TISSUE_044	TISSUE_045	TISSUE_046	TISSUE_047	TISSUE_048	TISSUE_049	TISSUE_050	TISSUE_051	TISSUE_052	TISSUE_053	TISSUE_054	TISSUE_055	TISSUE_056	TISSUE_057	TISSUE_058	TISSUE_059	TISSUE_060	TISSUE_061	TISSUE_062	TISSUE_063	TISSUE_064	TISSUE_065	TISSUE_066	TISSUE_067	TISSUE_068	TISSUE_069	TISSUE_070	TISSUE_071	TISSUE_072	TISSUE_073	TISSUE_074	TISSUE_075	TISSUE_076	TISSUE_077	TISSUE_078	TISSUE_079	TISSUE_080	TISSUE_081	TISSUE_082	TISSUE_083	TISSUE_084	TISSUE_085	TISSUE_086	TISSUE_087	TISSUE_088	TISSUE_089	TISSUE_090	TISSUE_091	TISSUE_092	TISSUE_093	TISSUE_094	TISSUE_095	TISSUE_096	TISSUE_097	TISSUE_098	TISSUE_099	TISSUE_100
100003800	2.759	2.752	2.792	2.873	2.990	3.136	3.304	3.484	3.669	3.852	4.024	4.179	4.311	4.414	4.486	4.523	4.525	4.492	4.426	4.331	4.210	4.070	3.917	3.759	3.602	3.454	3.324	3.219	3.146	3.110	3.116	3.168	3.269	3.419	3.617	3.862	4.148	4.470	4.822	5.196	5.582	5.971	6.352	6.715	7.051	7.348	7.597	7.790	7.921	7.983	7.972	7.886	7.725	7.489	7.183	6.812	6.383	5.903	5.384	4.837	4.272	3.704	3.144	2.605	2.100	1.640	1.237	0.898	0.633	0.447	0.344	0.326	0.394	0.546	0.778	1.084	1.456	1.886	2.363	2.876	3.413	3.961	4.509	5.042	5.551	6.023	6.450	6.822	7.133	7.377	7.552	7.656	7.689	7.652	7.551	7.391	7.177	6.919	6.625	6.305
100003801	2.760	2.756	2.799	2.884	3.003	3.151	3.319	3.500	3.685	3.867	4.038	4.191	4.320	4.421	4.490	4.524	4.523	4.487	4.419	4.321	4.198	4.057	3.903	3.744	3.587	3.441	3.313	3.209	3.138	3.106	3.115	3.172	3.276	3.430	3.632	3.880	4.169	4.494	4.848	5.224	5.611	6.000	6.380	6.742	7.075	7.369	7.615	7.804	7.930	7.986	7.970	7.879	7.712	7.471	7.160	6.784	6.351	5.868	5.346	4.797	4.231	3.663	3.104	2.567	2.065	1.609	1.210	0.877	0.617	0.436	0.340	0.328	0.403	0.561	0.798	1.109	1.486	1.919	2.399	2.914	3.452	4.001	4.547	5.079	5.585	6.054	6.477	6.845	7.151	7.391	7.560	7.659	7.686	7.645	7.539	7.375	7.158	6.897	6.601	6.279
100003802	2.761	2.761	2.807	2.894	3.016	3.166	3.335	3.516	3.701	3.882	4.052	4.203	4.330	4.428	4.494	4.525	4.521	4.482	4.411	4.311	4.186	4.044	3.889	3.729	3.573	3.428	3.301	3.200	3.132	3.102	3.115	3.175	3.284	3.441	3.647	3.898	4.191	4.519	4.875	5.252	5.640	6.029	6.409	6.769	7.100	7.391	7.632	7.817	7.938	7.990	7.968	7.871	7.698	7.452	7.136	6.756	6.318	5.832	5.308	4.757	4.191	3.622	3.064	2.530	2.031	1.578	1.184	0.855	0.601	0.427	0.336	0.331	0.412	0.575	0.818	1.134	1.515	1.953	2.436	2.953	3.492	4.040	4.586	5.116	5.620	6.086	6.504	6.868	7.169	7.403	7.568	7.661	7.683	7.637	7.527	7.358	7.138	6.875	6.576	6.253
100003803	2.762	2.766	2.815	2.905	3.029	3.181	3.351	3.532	3.717	3.897	4.065	4.214	4.339	4.434	4.497	4.525	4.518	4.477	4.403	4.300	4.174	4.030	3.874	3.715	3.559	3.414	3.289	3.191	3.125	3.098	3.115	3.179	3.291	3.453	3.662	3.917	4.213	4.543	4.902	5.280	5.669	6.058	6.437	6.796	7.124	7.412	7.650	7.830	7.946	7.993	7.965	7.863	7.685	7.433	7.112	6.727	6.286	5.796	5.270	4.717	4.150	3.582	3.025	2.493	1.996	1.548	1.158	0.835	0.586	0.418	0.333	0.334	0.421	0.591	0.839	1.160	1.545	1.986	2.472	2.991	3.531	4.080	4.624	5.153	5.654	6.116	6.531	6.890	7.186	7.416	7.575	7.662	7.680	7.629	7.514	7.342	7.118	6.852	6.552	6.228
100003804	2.763	2.771	2.824	2.917	3.043	3.195	3.367	3.549	3.733	3.912	4.079	4.226	4.348	4.441	4.501	4.526	4.516	4.471	4.395	4.290	4.162	4.016	3.860	3.700	3.545	3.401	3.278	3.181	3.118	3.095	3.115	3.183	3.299	3.465	3.678	3.936	4.235	4.568	4.929	5.308	5.698	6.087	6.465	6.822	7.148	7.433	7.667	7.843	7.954	7.995	7.962	7.854	7.671	7.414	7.088	6.698	6.253	5.760	5.231	4.677	4.109	3.541	2.986	2.456	1.962	1.518	1.132	0.814	0.571	0.409	0.331	0.338	0.431	0.606	0.860	1.186	1.576	2.020	2.509	3.029	3.570	4.119	4.663	5.189	5.688	6.147	6.558	6.912	7.204	7.428	7.581	7.664	7.676	7.620	7.501	7.325	7.098	6.829	6.527	6.202
100003805	2.765	2.776	2.832	2.928	3.056	3.210	3.383	3.565	3.749	3.927	4.092	4.237	4.357	4.447	4.504	4.526	4.513	4.465	4.386	4.279	4.150	4.003	3.845	3.686	3.531	3.388	3.266	3.172	3.112	3.092	3.116	3.187	3.307	3.477	3.694	3.955	4.257	4.593	4.956	5.337	5.727	6.116	6.493	6.848	7.172	7.453	7.684	7.855	7.961	7.997	7.959	7.845	7.656	7.394	7.063	6.669	6.220	5.724	5.192	4.636	4.068	3.501	2.947	2.419	1.929	1.488	1.107	0.794	0.557	0.400	0.328	0.342	0.441	0.622	0.882	1.212	1.606	2.054	2.545	3.068	3.610	4.158	4.701	5.226	5.721	6.177	6.584	6.934	7.220	7.439	7.588	7.665	7.672	7.611	7.488	7.308	7.078	6.806	6.503	6.176
100003806	2.767	2.782	2.841	2.939	3.070	3.226	3.399	3.581	3.765	3.942	4.105	4.248	4.365	4.453	4.507	4.526	4.510	4.459	4.378	4.269	4.137	3.989	3.831	3.671	3.516	3.375	3.255	3.163	3.106	3.089	3.117	3.192	3.316	3.489	3.710	3.975	4.280	4.618	4.983	5.365	5.756	6.144	6.521	6.875	7.195	7.473	7.700	7.867	7.968	7.999	7.955	7.836	7.641	7.374	7.038	6.639	6.186	5.687	5.154	4.596	4.028	3.461	2.908	2.382	1.895	1.458	1.082	0.774	0.543	0.393	0.327	0.347	0.452	0.639	0.903	1.239	1.637	2.089	2.582	3.106	3.649	4.197	4.739	5.262	5.755	6.207	6.610	6.955	7.237	7.450	7.593	7.665	7.667	7.602	7.475	7.291	7.057	6.783	6.478	6.150
100003807	2.770	2.788	2.850	2.951	3.084	3.241	3.415	3.597	3.780	3.956	4.118	4.259	4.374	4.458	4.509	4.525	4.506	4.453	4.369	4.258	4.124	3.975	3.816	3.656	3.502	3.363	3.244	3.155	3.101	3.087	3.118	3.197	3.325	3.502	3.726	3.995	4.303	4.644	5.010	5.394	5.785	6.173	6.549	6.901	7.219	7.494	7.716	7.879	7.975	8.000	7.951	7.826	7.626	7.353	7.012	6.609	6.152	5.651	5.115	4.556	3.987	3.420	2.869	2.345	1.862	1.429	1.057	0.755	0.529	0.385	0.325	0.352	0.463	0.656	0.926	1.266	1.668	2.123	2.619	3.145	3.688	4.237	4.777	5.298	5.788	6.237	6.635	6.976	7.253	7.461	7.599	7.666	7.663	7.593	7.461	7.273	7.037	6.760	6.453	6.125
100003808	2.773	2.794	2.860	2.963	3.097	3.256	3.431	3.613	3.796	3.971	4.131	4.270	4.382	4.463	4.512	4.525	4.503	4.447	4.360	4.247	4.111	3.961	3.802	3.642	3.488	3.350	3.233	3.146	3.095	3.085	3.119	3.202	3.334	3.515	3.743	4.015	4.326	4.669	5.038	5.423	5.814	6.202	6.577	6.927	7.242	7.513	7.732	7.890	7.981	8.001	7.946	7.816	7.610	7.332	6.987	6.579	6.118	5.614	5.075	4.515	3.946	3.380	2.830	2.309	1.829	1.400	1.033	0.736	0.516	0.378	0.325	0.357	0.474	0.673	0.948	1.293	1.700	2.158	2.657	3.184	3.728	4.276	4.815	5.334	5.821	6.266	6.661	6.997	7.268	7.471	7.604	7.665	7.657	7.583	7.447	7.255	7.016	6.737	6.428	6.099
100003809	2.775	2.801	2.869	2.975	3.111	3.271	3.447	3.629	3.811	3.985	4.143	4.280	4.390	4.469	4.514	4.524	4.499	4.440	4.351	4.235	4.098	3.947	3.787	3.627	3.475	3.337	3.223	3.138	3.090	3.083	3.121	3.207	3.343	3.528	3.760	4.035	4.349	4.695	5.066	5.452	5.843	6.231	6.604	6.952	7.265	7.533	7.748	7.901	7.987	8.001	7.941	7.805	7.594	7.311	6.960	6.549	6.084	5.576	5.036	4.475	3.905	3.340	2.792	2.273	1.796	1.372	1.009	0.718	0.504	0.372	0.324	0.363	0.486	0.691	0.971	1.321	1.732	2.193	2.694	3.223	3.767	4.315	4.853	5.369	5.854	6.295	6.686	7.017	7.283	7.481	7.609	7.665	7.652	7.573	7.432	7.237	6.995	6.714	6.403	6.073
100003810	2.779	2.807	2.879	2.987	3.125	3.287	3.463	3.645	3.827	3.999	4.156	4.290	4.397	4.473	4.516	4.523	4.495	4.433	4.342	4.224	4.085	3.932	3.772	3.612	3.461	3.325	3.212	3.130	3.085	3.081	3.123	3.213	3.353	3.542	3.777	4.056	4.373	4.721	5.093	5.480	5.873	6.260	6.632	6.978	7.288	7.552	7.763	7.911	7.993	8.002	7.936	7.794	7.577	7.289	6.934	6.518	6.050	5.539	4.997	4.434	3.864	3.300	2.753	2.237	1.764	1.343	0.986	0.700	0.492	0.366	0.325	0.369	0.499	0.709	0.995	1.349	1.764	2.228	2.731	3.262	3.807	4.354	4.890	5.405	5.886	6.324	6.710	7.037	7.298	7.491	7.613	7.664	7.646	7.562	7.418	7.219	6.973	6.690	6.378	6.047
100003811	2.782	2.814	2.889	2.999	3.140	3.302	3.479	3.661	3.842	4.013	4.168	4.300	4.405	4.478	4.517	4.521	4.490	4.426	4.332	4.212	4.072	3.918	3.758	3.598	3.447	3.312	3.202	3.122	3.080	3.080	3.125	3.219	3.363	3.556	3.795	4.077	4.397	4.747	5.121	5.509	5.902	6.289	6.659	7.003	7.310	7.571	7.778	7.922	7.998	8.001	7.930	7.782	7.561	7.267	6.907	6.487	6.015	5.502	4.957	4.394	3.824	3.260	2.715	2.202	1.731	1.315	0.963	0.682	0.480	0.360	0.325	0.376	0.511	0.727	1.018	1.378	1.796	2.263	2.769	3.301	3.846	4.392	4.928	5.440	5.918	6.353	6.734	7.056	7.313	7.500	7.617	7.663	7.640	7.551	7.403	7.200	6.952	6.666	6.353	6.021
100003812	2.786	2.821	2.899	3.012	3.154	3.318	3.495	3.677	3.857	4.027	4.180	4.310	4.412	4.482	4.519	4.519	4.486	4.419	4.322	4.200	4.059	3.904	3.743	3.583	3.433	3.300	3.192	3.115	3.075	3.079	3.128	3.226	3.373	3.570	3.813	4.098	4.421	4.774	5.149	5.538	5.931	6.317	6.687	7.028	7.333	7.590	7.792	7.931	8.002	8.001	7.923	7.771	7.543	7.245	6.880	6.455	5.980	5.464	4.917	4.353	3.783	3.220	2.677	2.166	1.700	1.288	0.940	0.665	0.468	0.355	0.326	0.383	0.525	0.746	1.042	1.406	1.828	2.299	2.807	3.340	3.885	4.431	4.965	5.475	5.950	6.381	6.758	7.075	7.327	7.509	7.620	7.661	7.633	7.540	7.387	7.181	6.930	6.643	6.328	5.995
100003813	2.790	2.829	2.909	3.024	3.168	3.333	3.511	3.693	3.872	4.041	4.192	4.320	4.419	4.487	4.520	4.518	4.481	4.411	4.312	4.188	4.045	3.890	3.728	3.569	3.420	3.288	3.182	3.107	3.071	3.078	3.131	3.233	3.384	3.584	3.831	4.119	4.445	4.800	5.177	5.567	5.960	6.346	6.714	7.054	7.355	7.609	7.806	7.941	8.007	7.999	7.917	7.758	7.525	7.222	6.852	6.424	5.945	5.426	4.878	4.312	3.742	3.180	2.639	2.131	1.668	1.261	0.918	0.648	0.458	0.350	0.328	0.391	0.538	0.765	1.067	1.435	1.861	2.335	2.845	3.379	3.925	4.470	5.002	5.510	5.982	6.409	6.782	7.094	7.340	7.517	7.623	7.659	7.626	7.529	7.372	7.162	6.908	6.619	6.302	5.970
100003814	2.794	2.837	2.920	3.037	3.183	3.349	3.527	3.709	3.887	4.054	4.204	4.329	4.426	4.490	4.521	4.515	4.476	4.404	4.302	4.176	4.032	3.875	3.713	3.554	3.406	3.276	3.172	3.100	3.067	3.077	3.134	3.240	3.395	3.599	3.849	4.141	4.469	4.827	5.206	5.597	5.990	6.375	6.741	7.078	7.377	7.627	7.820	7.950	8.011	7.998	7.910	7.746	7.507	7.198	6.824	6.392	5.909	5.388	4.838	4.271	3.701	3.140	2.601	2.096	1.637	1.234	0.896	0.632	0.447	0.346	0.330	0.399	0.552	0.785	1.092	1.464	1.894	2.371	2.883	3.418	3.964	4.509	5.039	5.545	6.013	6.436	6.805	7.112	7.353	7.525	7.626	7.657	7.619	7.517	7.356	7.143	6.886	6.595	6.277	5.944
100003815	2.799	2.844	2.930	3.050	3.197	3.364	3.543	3.725	3.902	4.068	4.215	4.338	4.432	4.494	4.521	4.513	4.470	4.396	4.292	4.164	4.018	3.861	3.699	3.540	3.393	3.264	3.162	3.093	3.063	3.077	3.137	3.247	3.406	3.614	3.868	4.163	4.494	4.854	5.234	5.626	6.019	6.403	6.768	7.103	7.398	7.645	7.834	7.959	8.014	7.996	7.902	7.732	7.489	7.175	6.796	6.359	5.874	5.350	4.798	4.231	3.661	3.101	2.563	2.061	1.606	1.207	0.875	0.616	0.437	0.342	0.332	0.408	0.567	0.805	1.117	1.494	1.927	2.407	2.921	3.457	4.003	4.547	5.076	5.579	6.045	6.464	6.828	7.130	7.366	7.533	7.628	7.654	7.611	7.505	7.340	7.124	6.864	6.570	6.252	5.918
100003816	2.804	2.852	2.941	3.063	3.212	3.380	3.559	3.740	3.917	4.081	4.227	4.347	4.439	4.497	4.522	4.510	4.465	4.387	4.281	4.152	4.004	3.846	3.684	3.526	3.379	3.253	3.153	3.087	3.060	3.077	3.141	3.255	3.418	3.630	3.887	4.185	4.519	4.881	5.263	5.655	6.048	6.432	6.795	7.128	7.420	7.662	7.847	7.967	8.017	7.993	7.894	7.719	7.470	7.151	6.767	6.327	5.838	5.311	4.758	4.190	3.620	3.061	2.526	2.027	1.575	1.181	0.854	0.601	0.428	0.339	0.335	0.417	0.582	0.826	1.142	1.524	1.961	2.443	2.959	3.496	4.042	4.585	5.113	5.613	6.075	6.490	6.850	7.148	7.379	7.540	7.630	7.651	7.603	7.492	7.324	7.104	6.842	6.546	6.226	5.892
100003817	2.809	2.861	2.952	3.076	3.227	3.396	3.575	3.756	3.932	4.094	4.238	4.356	4.445	4.501	4.522	4.508	4.459	4.379	4.271	4.139	3.991	3.831	3.669	3.511	3.366	3.241	3.144	3.080	3.057	3.077	3.145	3.263	3.430	3.645	3.906	4.207	4.544	4.908	5.291	5.684	6.078	6.460	6.822	7.152	7.441	7.680	7.860	7.975	8.020	7.991	7.886	7.705	7.451	7.127	6.738	6.294	5.802	5.273	4.718	4.149	3.579	3.022	2.489	1.993	1.544	1.155	0.833	0.586	0.419	0.336	0.338	0.426	0.597	0.847	1.168	1.554	1.994	2.479	2.997	3.535	4.082	4.624	5.149	5.647	6.106	6.517	6.872	7.165	7.391	7.547	7.632	7.647	7.595	7.480	7.307	7.084	6.820	6.522	6.201	5.866
100003818	2.814	2.869	2.963	3.090	3.242	3.411	3.591	3.771	3.946	4.107	4.249	4.365	4.451	4.503	4.521	4.504	4.453	4.370	4.260	4.127	3.977	3.817	3.654	3.497	3.353	3.230	3.135	3.074	3.054	3.078	3.150	3.271	3.442	3.661	3.925	4.230	4.569	4.935	5.320	5.714	6.107	6.488	6.848	7.176	7.462	7.697	7.873	7.983	8.022	7.988	7.877	7.691	7.431	7.102	6.709	6.261	5.765	5.234	4.677	4.108	3.539	2.982	2.452	1.959	1.514	1.129	0.813	0.571	0.410	0.333	0.342	0.436	0.613	0.868	1.194	1.584	2.028	2.516	3.035	3.574	4.121	4.662	5.186	5.681	6.136	6.543	6.894	7.182	7.402	7.553	7.633	7.643	7.586	7.467	7.290	7.064	6.797	6.498	6.175	5.840
100003819	2.820	2.878	2.975	3.103	3.257	3.427	3.606	3.787	3.961	4.120	4.259	4.373	4.456	4.506	4.521	4.501	4.447	4.362	4.249	4.114	3.963	3.802	3.639	3.483	3.340	3.219	3.126	3.068	3.051	3.079	3.154	3.280	3.455	3.677	3.945	4.253	4.594	4.963	5.349	5.743	6.136	6.517	6.875	7.200	7.483	7.713	7.885	7.990	8.024	7.984	7.868	7.676	7.411	7.077	6.680	6.227	5.729	5.195	4.637	4.067	3.498	2.943	2.415	1.925	1.485	1.104	0.793	0.557	0.402	0.331	0.346	0.447	0.629	0.889	1.221	1.615	2.062	2.553	3.074	3.614	4.160	4.700	5.222	5.714	6.166	6.569	6.915	7.198	7.414	7.559	7.634	7.639	7.577	7.453	7.273	7.044	6.774	6.473	6.150	5.815
100003820	2.826	2.887	2.986	3.117	3.272	3.443	3.622	3.802	3.975	4.133	4.270	4.381	4.461	4.508	4.520	4.497	4.441	4.353	4.238	4.101	3.948	3.787	3.625	3.469	3.327	3.207	3.117	3.062	3.048	3.080	3.159	3.289	3.467	3.694	3.965	4.276	4.620	4.990	5.378	5.773	6.165	6.545	6.901	7.224	7.503	7.730	7.897	7.997	8.026	7.980	7.858	7.661	7.390	7.051	6.650	6.194	5.692	5.156	4.596	4.026	3.458	2.904	2.378	1.891	1.455	1.079	0.773	0.543	0.394	0.330	0.351	0.458	0.646	0.911	1.247	1.646	2.097	2.589	3.112	3.653	4.199	4.738	5.258	5.747	6.196	6.595	6.936	7.214	7.425	7.565	7.634	7.634	7.568	7.440	7.256	7.023	6.751	6.448	6.124	5.789
100003821	2.832	2.896	2.998	3.131	3.287	3.459	3.638	3.818	3.989	4.145	4.280	4.389	4.467	4.511	4.520	4.494	4.434	4.343	4.226	4.088	3.934	3.772	3.610	3.455	3.314	3.197	3.109	3.057	3.046	3.081	3.165	3.298	3.481	3.711	3.985	4.299	4.646	5.018	5.406	5.802	6.194	6.573	6.927	7.247	7.523	7.746	7.908	8.003	8.027	7.975	7.848	7.645	7.370	7.026	6.620	6.160	5.655	5.117	4.556	3.985	3.417	2.865	2.342	1.858	1.426	1.055	0.754	0.530	0.387	0.329	0.356	0.469	0.663	0.934	1.275	1.677	2.131	2.626	3.151	3.692	4.238	4.776	5.293	5.780	6.225	6.620	6.957	7.230	7.435	7.570	7.634	7.629	7.558	7.426	7.238	7.003	6.728	6.424	6.099	5.763
100003822	2.838	2.906	3.010	3.144	3.302	3.474	3.654	3.833	4.003	4.158	4.291	4.397	4.471	4.512	4.518	4.489	4.427	4.334	4.215	4.075	3.920	3.758	3.595	3.441	3.302	3.186	3.100	3.051	3.044	3.083	3.170	3.307	3.494	3.728	4.006	4.323	4.672	5.046	5.436	5.831	6.223	6.601	6.953	7.271	7.543	7.762	7.919	8.009	8.028	7.971	7.838	7.629	7.348	7.000	6.589	6.126	5.618	5.077	4.515	3.944	3.377	2.827	2.305	1.825	1.397	1.031	0.735	0.517	0.380	0.328	0.362	0.480	0.680	0.956	1.302	1.708	2.166	2.664	3.190	3.731	4.277	4.813	5.329	5.813	6.254	6.645	6.977	7.245	7.445	7.575	7.634	7.624	7.548	7.412	7.220	6.982	6.705	6.399	6.073	5.738
100003823	2.845	2.915	3.022	3.158	3.317	3.490	3.670	3.848	4.017	4.170	4.301	4.404	4.476	4.514	4.517	4.485	4.420	4.325	4.203	4.061	3.906	3.743	3.580	3.427	3.289	3.175	3.092	3.046	3.043	3.085	3.176	3.317	3.508	3.745	4.027	4.346	4.698	5.074	5.465	5.861	6.253	6.629	6.979	7.294	7.562	7.777	7.930	8.015	8.028	7.965	7.827	7.613	7.327	6.973	6.559	6.091	5.581	5.038	4.475	3.903	3.337	2.788	2.269	1.792	1.369	1.007	0.717	0.504	0.374	0.328	0.368	0.493	0.698	0.979	1.330	1.740	2.201	2.701	3.228	3.771	4.316	4.851	5.364	5.845	6.283	6.670	6.997	7.260	7.455	7.579	7.633	7.618	7.538	7.397	7.202	6.961	6.682	6.374	6.048	5.712
100003824	2.852	2.925	3.034	3.172	3.332	3.506	3.686	3.863	4.031	4.182	4.310	4.411	4.480	4.515	4.515	4.480	4.413	4.315	4.191	4.048	3.891	3.728	3.566	3.413	3.277	3.165	3.084	3.042	3.041	3.087	3.182	3.327	3.522	3.763	4.048	4.370	4.725	5.102	5.494	5.890	6.282	6.656	7.005	7.316	7.582	7.792	7.941	8.020	8.028	7.960	7.815	7.596	7.305	6.946	6.527	6.056	5.543	4.998	4.434	3.863	3.297	2.750	2.233	1.760	1.340	0.984	0.699	0.492	0.368	0.328	0.375	0.505	0.716	1.003	1.358	1.772	2.236	2.738	3.267	3.810	4.354	4.888	5.400	5.877	6.312	6.694	7.017	7.275	7.464	7.583	7.632	7.612	7.527	7.382	7.184	6.940	6.658	6.349	6.022	5.686
100003825	2.859	2.935	3.046	3.186	3.348	3.522	3.701	3.878	4.045	4.194	4.320	4.418	4.484	4.517	4.513	4.476	4.405	4.305	4.179	4.035	3.877	3.713	3.551	3.399	3.264	3.155	3.077	3.037	3.040	3.090	3.189	3.338	3.536	3.781	4.069	4.395	4.751	5.130	5.523	5.920	6.311	6.684	7.030	7.339	7.601	7.807	7.951	8.025	8.027	7.954	7.804	7.579	7.282	6.919	6.496	6.022	5.505	4.959	4.393	3.822	3.257	2.711	2.198	1.728	1.313	0.961	0.682	0.481	0.362	0.329	0.381	0.518	0.735	1.027	1.386	1.804	2.271	2.776	3.306	3.849	4.393	4.926	5.435	5.909	6.340	6.718	7.036	7.289	7.473	7.587	7.631	7.606	7.516	7.367	7.165	6.918	6.635	6.324	5.996	5.661
100003826	2.866	2.945	3.059	3.201	3.363	3.538	3.717	3.893	4.058	4.206	4.329	4.425	4.488	4.517	4.511	4.471	4.397	4.295	4.167	4.021	3.862	3.698	3.536	3.385	3.252	3.145	3.069	3.033	3.039	3.093	3.196	3.349	3.551	3.799	4.091	4.419	4.778	5.159	5.552	5.950	6.339	6.712	7.056	7.361	7.620	7.822	7.960	8.030	8.026	7.947	7.792	7.561	7.260	6.892	6.464	5.986	5.467	4.919	4.352	3.781	3.217	2.673	2.162	1.696	1.285	0.939	0.665	0.469	0.357	0.330	0.389	0.531	0.754	1.051	1.415	1.837	2.307	2.813	3.345	3.888	4.432	4.963	5.469	5.941	6.368	6.741	7.055	7.303	7.482	7.590	7.629	7.599	7.505	7.352	7.147	6.897	6.611	6.299	5.971	5.636
100003827	2.874	2.956	3.072	3.215	3.378	3.554	3.733	3.908	4.071	4.217	4.339	4.431	4.492	4.518	4.509	4.465	4.389	4.284	4.155	4.007	3.847	3.683	3.522	3.372	3.240	3.135	3.062	3.029	3.039	3.096	3.203	3.360	3.566	3.818	4.112	4.444	4.805	5.187	5.582	5.979	6.368	6.739	7.081	7.384	7.638	7.836	7.970	8.034	8.025	7.940	7.779	7.543	7.237	6.864	6.432	5.951	5.429	4.879	4.312	3.740	3.177	2.635	2.127	1.665	1.258	0.916	0.648	0.459	0.353	0.332	0.397	0.545	0.773	1.075	1.444	1.870	2.343	2.851	3.384	3.927	4.470	5.000	5.504	5.972	6.395	6.765	7.073	7.316	7.490	7.593	7.627	7.592	7.494	7.337	7.128	6.875	6.588	6.274	5.945	5.610
100003828	2.882	2.966	3.084	3.230	3.394	3.569	3.748	3.922	4.085	4.228	4.348	4.438	4.495	4.518	4.506	4.460	4.381	4.274	4.143	3.993	3.833	3.668	3.507	3.358	3.228	3.125	3.055	3.025	3.039	3.100	3.210	3.371	3.581	3.837	4.134	4.469	4.832	5.216	5.611	6.009	6.397	6.766	7.106	7.406	7.656	7.850	7.979	8.038	8.023	7.933	7.766	7.525	7.213	6.836	6.400	5.915	5.391	4.839	4.271	3.699	3.137	2.597	2.092	1.633	1.231	0.895	0.632	0.448	0.348	0.334	0.405	0.559	0.793	1.100	1.473	1.903	2.378	2.889	3.423	3.967	4.509	5.036	5.538	6.004	6.423	6.787	7.091	7.329	7.498	7.596	7.624	7.585	7.482	7.321	7.109	6.853	6.564	6.249	5.920	5.585
100003829	2.890	2.977	3.097	3.244	3.409	3.585	3.764	3.937	4.098	4.239	4.356	4.444	4.498	4.518	4.503	4.454	4.373	4.263	4.130	3.979	3.818	3.653	3.493	3.345	3.216	3.115	3.049	3.021	3.039	3.104	3.218	3.383	3.596	3.856	4.157	4.494	4.859	5.244	5.641	6.038	6.426	6.794	7.131	7.427	7.674	7.863	7.987	8.041	8.021	7.925	7.753	7.506	7.189	6.807	6.368	5.879	5.353	4.799	4.230	3.658	3.097	2.560	2.058	1.602	1.205	0.873	0.616	0.439	0.345	0.337	0.414	0.574	0.813	1.125	1.503	1.936	2.414	2.927	3.462	4.006	4.547	5.073	5.572	6.034	6.450	6.810	7.109	7.342	7.505	7.598	7.621	7.577	7.470	7.305	7.089	6.831	6.540	6.224	5.894	5.560
100003830	2.898	2.988	3.110	3.259	3.425	3.601	3.779	3.951	4.111	4.250	4.365	4.449	4.501	4.518	4.500	4.448	4.364	4.252	4.117	3.965	3.803	3.638	3.478	3.331	3.205	3.106	3.042	3.018	3.039	3.108	3.226	3.395	3.612	3.875	4.179	4.519	4.886	5.273	5.670	6.068	6.455	6.821	7.155	7.449	7.692	7.876	7.996	8.044	8.019	7.917	7.739	7.487	7.165	6.778	6.335	5.843	5.314	4.759	4.189	3.618	3.058	2.522	2.023	1.572	1.178	0.852	0.601	0.429	0.342	0.340	0.423	0.589	0.834	1.151	1.532	1.969	2.451	2.965	3.501	4.045	4.585	5.109	5.606	6.065	6.476	6.832	7.126	7.354	7.512	7.600	7.618	7.569	7.457	7.288	7.070	6.809	6.516	6.199	5.869	5.534
100003831	2.906	2.999	3.124	3.273	3.440	3.617	3.795	3.966	4.124	4.261	4.373	4.455	4.504	4.518	4.497	4.442	4.355	4.241	4.104	3.951	3.788	3.623	3.464	3.318	3.193	3.097	3.036	3.015	3.039	3.112	3.235	3.407	3.628	3.895	4.202	4.544	4.914	5.302	5.700	6.097	6.483	6.847	7.180	7.470	7.709	7.889	8.003	8.047	8.016	7.908	7.725	7.468	7.140	6.749	6.302	5.807	5.275	4.718	4.148	3.577	3.019	2.485	1.989	1.541	1.153	0.832	0.586	0.420	0.339	0.343	0.433	0.605	0.855	1.177	1.563	2.003	2.487	3.003	3.540	4.084	4.623	5.146	5.640	6.095	6.503	6.854	7.143	7.366	7.518	7.601	7.614	7.560	7.444	7.272	7.050	6.787	6.492	6.174	5.843	5.509
